2023-04-22 20:38:27.233696-03:00, 1415030.50904675, A111ZZN
2023-04-22 20:38:27.878552-03:00, 1415031.165819092, AA000AA
2023-04-22 20:38:27.878552-03:00, 1415031.165819092, MWW365
2023-04-22 20:38:29.116803-03:00, 1415032.398332762, MWW369
2023-04-22 20:38:34.082166-03:00, 1415037.392084998, MWW369
2023-04-22 20:38:34.082166-03:00, 1415037.392084998, A111ZZN
2023-04-22 20:38:34.756823-03:00, 1415038.033416554, AA000AA
2023-04-22 20:38:41.044180-03:00, 1415044.305146705, A111ZZN
2023-04-22 20:38:41.044180-03:00, 1415044.305146705, MWW369
2023-04-22 20:38:41.721536-03:00, 1415044.997590618, MWW369
2023-04-22 20:38:41.721536-03:00, 1415044.997590618, AA000AA
2023-04-22 20:38:43.244063-03:00, 1415046.544899093, MWW369
2023-04-22 20:38:43.569297-03:00, 1415046.872583039, AA000AA
2023-04-22 20:38:47.921135-03:00, 1415051.17983409, MWW369
2023-04-22 20:38:48.685624-03:00, 1415051.973691505, AA000AA
2023-04-22 20:38:49.017226-03:00, 1415052.31239772, A111ZZN
2023-04-22 20:38:50.327629-03:00, 1415053.563957362, MWW369
2023-04-22 20:38:53.092062-03:00, 1415056.432201028, AA000AA
2023-04-22 20:38:55.337995-03:00, 1415058.648039951, MWW369
2023-04-22 20:38:55.735243-03:00, 1415058.959952481, AA000AA
2023-04-22 20:38:57.005284-03:00, 1415060.281544345, MWW369
2023-04-22 20:38:58.140046-03:00, 1415061.48558389, AA000AA
2023-04-22 20:39:03.642274-03:00, 1415066.878079226, MWW369
2023-04-22 20:39:04.001799-03:00, 1415067.273927208, A111ZZN
2023-04-22 20:39:04.335156-03:00, 1415067.627613042, AA000AA
2023-04-22 20:39:05.620159-03:00, 1415068.879009438, MWW369
2023-04-22 20:39:08.580077-03:00, 1415071.924017317, AA000AA
2023-04-22 20:39:10.574471-03:00, 1415073.87736725, MWW369
2023-04-22 20:39:10.574471-03:00, 1415073.87736725, A111ZZN
2023-04-22 20:39:11.348265-03:00, 1415074.601454844, AA000AA
2023-04-22 20:39:12.605266-03:00, 1415075.855387001, MWW369
2023-04-22 20:39:17.538732-03:00, 1415080.831334529, MWW369
2023-04-22 20:39:18.169516-03:00, 1415081.464533655, AA000AA
2023-04-22 20:39:24.372794-03:00, 1415087.686512421, MWW369
